customer_id,loan_type_id,loan_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,default_flag
1,3,2905242,12.31,36,80701.17,2021-03-09,2024-02-22,False
4,1,4113944,12.83,180,22855.24,2023-09-15,2038-06-28,False
10,3,2319413,8.05,84,27612.06,2024-08-26,2031-07-21,False
1,1,1866009,15.08,360,5183.36,2025-07-26,2055-02-19,False
8,1,4059097,13.33,240,16912.9,2021-03-24,2040-12-09,False
3,2,2423992,9.05,12,201999.33,2025-11-27,2026-11-22,False
2,4,2529295,15.13,48,52693.65,2017-03-24,2021-03-03,False
5,3,4586344,13.17,60,76439.07,2024-12-07,2029-11-11,False
3,4,1896475,15.59,84,22577.08,2021-10-17,2028-09-10,False
6,2,3112502,12.83,48,64843.79,2019-08-09,2023-07-19,False
7,5,609061,15.7,180,3383.67,2017-12-20,2032-10-02,False
8,1,2084527,13.62,240,8685.53,2018-01-16,2037-10-03,False
1,3,3330486,12.95,60,55508.1,2024-11-05,2029-10-10,False
1,1,1047189,10.28,48,21816.44,2020-01-19,2023-12-29,False
8,4,1072686,8.51,180,5959.37,2025-07-06,2040-04-18,False
10,5,2809891,11.1,48,58539.4,2017-12-14,2021-11-23,False
2,1,2768743,7.54,48,57682.15,2022-04-07,2026-03-17,False
8,5,4033231,11.3,84,48014.65,2019-02-24,2026-01-18,False
6,1,4490219,9.53,240,18709.25,2023-05-30,2043-02-14,False
3,3,1254037,11.69,36,34834.36,2025-02-11,2028-01-27,False
6,4,1517906,11.53,120,12649.22,2017-03-05,2027-01-12,False
3,1,3351511,10.86,24,139646.29,2023-03-25,2025-03-14,False
3,5,4667939,13.39,60,77798.98,2022-02-22,2027-01-27,True
3,5,779682,14.09,48,16243.38,2023-06-01,2027-05-11,False
8,2,3569974,13.93,180,19833.19,2019-07-09,2034-04-21,True
9,1,2132828,11.36,36,59245.22,2026-01-27,2029-01-11,True
7,3,2525324,15.03,60,42088.73,2023-11-19,2028-10-23,False
5,4,1363601,10.11,120,11363.34,2020-09-17,2030-07-27,True
10,3,3792474,8.75,24,158019.75,2017-11-13,2019-11-03,False
1,3,736614,13.68,24,30692.25,2024-02-26,2026-02-15,False
7,5,2807112,13.27,60,46785.2,2022-10-06,2027-09-10,False
2,3,2001471,15.97,12,166789.25,2016-07-11,2017-07-06,False
6,1,2715141,11.77,36,75420.58,2021-05-27,2024-05-11,False
4,1,1132156,7.82,48,23586.58,2023-09-15,2027-08-25,False
3,4,3256396,10.49,36,90455.44,2016-08-29,2019-08-14,False
2,5,1316222,12.49,360,3656.17,2024-03-02,2053-09-26,False
5,1,1729039,13.48,180,9605.77,2021-05-23,2036-03-05,False
3,1,2126198,9.87,60,35436.63,2019-11-13,2024-10-17,False
1,4,3124205,14.04,360,8678.35,2024-02-14,2053-09-09,False
5,2,3733286,7.49,84,44443.88,2024-10-27,2031-09-21,False
2,1,3396297,7.71,48,70756.19,2025-06-29,2029-06-08,False
1,3,3078226,15.92,84,36645.55,2018-08-21,2025-07-15,False
8,3,3042872,11.94,48,63393.17,2024-07-17,2028-06-26,False
1,4,1328201,9.35,12,110683.42,2018-11-23,2019-11-18,False
10,1,1663549,15.99,84,19804.15,2019-12-28,2026-11-21,False
5,5,3808075,13.21,12,317339.58,2021-05-17,2022-05-12,False
8,3,1006581,10.38,180,5592.12,2023-02-15,2037-11-28,False
3,2,3481148,13.83,120,29009.57,2016-08-27,2026-07-06,False
8,5,572500,10.08,180,3180.56,2016-12-04,2031-09-17,False
4,5,1770308,13.24,36,49175.22,2023-04-29,2026-04-13,False
3,3,3648759,14.42,48,76015.81,2018-05-21,2022-04-30,False
2,2,1542064,12.38,120,12850.53,2026-04-27,2036-03-05,False
6,2,873839,13.41,360,2427.33,2020-08-19,2050-03-15,False
5,3,1308746,8.95,24,54531.08,2018-12-07,2020-11-26,False
2,5,2587553,14.7,48,53907.35,2020-08-02,2024-07-12,False
5,3,3880834,14.39,60,64680.57,2024-07-22,2029-06-26,False
9,2,2701565,8.55,24,112565.21,2019-06-11,2021-05-31,False
1,3,120885,14.05,180,671.58,2023-06-23,2038-04-05,False
4,5,789266,10.58,48,16443.04,2021-10-05,2025-09-14,False
6,4,1146756,10.31,36,31854.33,2021-07-20,2024-07-04,False
3,1,4862728,9.14,120,40522.73,2025-06-03,2035-04-12,False
1,3,272475,8.56,48,5676.56,2023-02-10,2027-01-20,False
4,3,3358231,12.72,48,69963.15,2023-01-16,2026-12-26,False
5,3,2470167,10.44,60,41169.45,2023-02-13,2028-01-18,False
6,4,1681564,11.78,180,9342.02,2026-04-15,2041-01-26,False
7,3,4062263,14.84,360,11284.06,2024-07-25,2054-02-18,False
7,1,2119946,15.8,48,44165.54,2018-06-23,2022-06-02,False
8,1,345774,8.87,240,1440.72,2025-12-30,2045-09-16,False
2,2,898307,12.38,240,3742.95,2026-03-17,2045-12-02,False
4,5,673211,14.12,180,3740.06,2018-11-17,2033-08-30,False
2,3,3413555,10.15,84,40637.56,2017-01-18,2023-12-13,False
3,2,1462439,7.66,360,4062.33,2025-03-06,2054-09-30,False
9,2,3792864,12.49,180,21071.47,2017-06-29,2032-04-11,False
3,3,4088047,11.56,120,34067.06,2016-11-05,2026-09-14,False
6,2,1655642,15.13,84,19710.02,2025-02-25,2032-01-20,False
9,3,1169403,11.92,120,9745.02,2023-10-14,2033-08-22,False
7,4,467018,10.81,60,7783.63,2023-02-03,2028-01-08,False
7,4,2244879,9.63,60,37414.65,2023-01-01,2027-12-06,False
1,1,1198215,7.8,24,49925.62,2020-04-07,2022-03-28,False
3,2,4102211,14.43,12,341850.92,2016-11-05,2017-10-31,False
6,2,3142550,10.78,48,65469.79,2018-06-06,2022-05-16,False
4,1,2464980,15.96,60,41083.0,2017-10-07,2022-09-11,False
7,2,3129428,7.82,360,8692.86,2020-04-20,2049-11-14,False
5,2,3617924,9.49,360,10049.79,2022-12-24,2052-07-19,False
8,1,3868033,15.25,84,46048.01,2021-01-17,2027-12-12,False
4,4,2949805,12.66,360,8193.9,2021-10-09,2051-05-05,False
6,3,1537166,14.59,48,32024.29,2025-05-01,2029-04-10,True
10,2,4148187,9.98,48,86420.56,2019-04-09,2023-03-19,False
8,3,464522,15.32,12,38710.17,2024-08-17,2025-08-12,False
1,2,1570581,15.55,36,43627.25,2025-11-29,2028-11-13,False
1,2,739453,14.02,24,30810.54,2022-09-27,2024-09-16,True
7,5,2106955,12.64,24,87789.79,2022-06-01,2024-05-21,False
3,5,4345403,9.28,36,120705.64,2022-06-17,2025-06-01,False
10,3,2304837,11.89,120,19206.97,2023-06-09,2033-04-17,False
3,2,4028428,14.03,60,67140.47,2021-03-27,2026-03-01,False
10,2,4524489,15.89,48,94260.19,2017-10-04,2021-09-13,False
4,4,3208367,14.47,24,133681.96,2023-09-07,2025-08-27,False
8,3,170635,14.18,24,7109.79,2020-06-13,2022-06-03,False
5,2,2778787,13.87,180,15437.71,2023-01-31,2037-11-13,False
1,3,2966220,8.27,180,16479.0,2016-07-04,2031-04-17,False
7,1,3822367,12.71,84,45504.37,2021-06-13,2028-05-07,False
7,2,446316,13.48,84,5313.29,2025-09-26,2032-08-20,False
10,2,548130,15.64,84,6525.36,2017-01-28,2023-12-23,False
10,5,1314722,13.57,120,10956.02,2022-11-03,2032-09-11,False
8,4,3635218,9.83,60,60586.97,2024-09-02,2029-08-07,False
6,3,2683085,12.76,240,11179.52,2023-07-04,2043-03-21,False
3,4,2914902,11.89,180,16193.9,2020-10-29,2035-08-12,False
3,4,2629787,13.13,12,219148.92,2023-12-16,2024-12-10,False
4,4,3638427,15.36,60,60640.45,2018-11-06,2023-10-11,False
10,3,2690405,7.09,48,56050.1,2024-11-29,2028-11-08,False
1,5,2810255,12.87,36,78062.64,2022-08-11,2025-07-26,True
3,2,1100136,8.68,24,45839.0,2021-06-19,2023-06-09,False
8,3,3669358,14.02,360,10192.66,2016-09-10,2046-04-06,False
6,1,2403494,14.44,180,13352.74,2017-10-20,2032-08-02,True
8,3,2258758,7.54,180,12548.66,2023-02-28,2037-12-11,False
7,3,3744848,14.87,180,20804.71,2018-08-04,2033-05-17,False
10,5,1047243,14.99,360,2909.01,2025-05-18,2054-12-12,False
6,1,3000847,9.69,60,50014.12,2023-04-16,2028-03-20,False
4,4,3829486,12.69,240,15956.19,2020-01-26,2039-10-13,False
5,2,1166315,13.37,84,13884.7,2019-03-31,2026-02-22,False
1,2,1892507,13.71,24,78854.46,2021-02-03,2023-01-24,False
5,1,2122617,15.23,60,35376.95,2017-05-06,2022-04-10,False
7,1,3082844,14.01,12,256903.67,2017-03-05,2018-02-28,False
10,1,4877595,10.51,360,13548.88,2018-01-28,2047-08-24,False
7,1,1393683,14.45,60,23228.05,2025-06-23,2030-05-28,False
10,5,949031,8.29,12,79085.92,2024-02-29,2025-02-23,False
8,1,3734211,7.91,24,155592.12,2022-05-14,2024-05-03,False
10,3,2905982,10.79,120,24216.52,2016-12-08,2026-10-17,True
9,4,825042,9.12,180,4583.57,2022-06-04,2037-03-17,False
4,1,4418335,11.61,12,368194.58,2019-12-07,2020-12-01,False
10,4,3377798,11.86,84,40211.88,2022-02-23,2029-01-17,False
4,2,4970246,8.81,84,59169.6,2020-09-06,2027-08-01,False
7,4,2356613,12.67,12,196384.42,2026-04-09,2027-04-04,False
3,1,2556038,11.4,48,53250.79,2021-07-10,2025-06-19,False
9,1,3875543,9.69,60,64592.38,2025-04-25,2030-03-30,False
7,1,2427242,9.1,180,13484.68,2021-05-19,2036-03-01,False
8,1,1694575,9.06,12,141214.58,2021-11-12,2022-11-07,False
6,1,2851180,13.01,24,118799.17,2021-12-16,2023-12-06,False
7,2,367273,13.33,120,3060.61,2021-10-29,2031-09-07,True
6,4,452975,14.98,180,2516.53,2021-01-06,2035-10-20,False
2,3,4133261,13.2,84,49205.49,2018-03-29,2025-02-20,True
3,3,258232,9.95,84,3074.19,2019-03-03,2026-01-25,False
6,5,3396529,12.1,240,14152.2,2021-10-13,2041-06-30,False
8,1,3794361,12.61,48,79049.19,2024-01-07,2027-12-17,False
6,2,718724,15.42,84,8556.24,2025-02-18,2032-01-13,True
9,4,1625441,11.95,84,19350.49,2020-06-20,2027-05-15,False
10,5,564235,15.06,48,11754.9,2020-06-24,2024-06-03,False
4,1,116497,8.92,24,4854.04,2020-08-13,2022-08-03,False
3,4,1651634,9.35,60,27527.23,2022-03-29,2027-03-03,False
9,2,143554,9.7,24,5981.42,2018-12-29,2020-12-18,False
1,1,573817,10.03,240,2390.9,2023-03-31,2042-12-16,False
2,5,3208637,9.0,12,267386.42,2024-07-05,2025-06-30,False
9,5,2474411,11.19,24,103100.46,2024-06-18,2026-06-08,False
10,3,767691,14.37,180,4264.95,2018-11-29,2033-09-11,False
8,3,4300401,11.38,60,71673.35,2023-05-10,2028-04-13,False
9,4,882194,8.82,84,10502.31,2022-07-02,2029-05-26,False
10,4,136062,10.19,60,2267.7,2019-06-07,2024-05-11,False
3,4,2233250,10.2,24,93052.08,2020-08-19,2022-08-09,False
2,3,3216088,13.2,84,38286.76,2020-05-29,2027-04-23,False
6,1,894516,15.99,120,7454.3,2021-05-02,2031-03-11,False
10,3,1912545,13.68,36,53126.25,2021-05-03,2024-04-17,False
6,3,1254839,8.92,24,52284.96,2024-09-29,2026-09-19,False
5,5,1361049,15.33,48,28355.19,2021-08-07,2025-07-17,False
6,5,1621477,8.61,360,4504.1,2026-01-19,2055-08-15,False
9,3,2335732,10.78,180,12976.29,2021-04-09,2036-01-21,False
6,4,3117391,10.27,24,129891.29,2026-05-04,2028-04-23,False
3,5,1121733,8.77,48,23369.44,2022-04-05,2026-03-15,False
7,1,2225069,7.25,24,92711.21,2017-01-08,2018-12-29,False
10,2,593382,13.16,84,7064.07,2022-12-27,2029-11-20,False
8,4,1490951,12.47,12,124245.92,2023-01-23,2024-01-18,False
1,2,2399632,15.53,60,39993.87,2026-01-14,2030-12-19,False
1,4,3453028,13.98,180,19183.49,2023-09-30,2038-07-13,True
2,1,3434275,14.9,360,9539.65,2024-09-12,2054-04-08,False
4,5,181602,9.22,360,504.45,2021-04-27,2050-11-21,False
7,4,214888,15.0,48,4476.83,2025-04-10,2029-03-20,False
10,1,3469694,11.95,48,72285.29,2023-06-10,2027-05-20,False
7,5,4694819,11.11,48,97808.73,2016-12-22,2020-12-01,True
4,2,4559176,13.82,240,18996.57,2025-06-07,2045-02-22,False
6,5,4192983,7.98,240,17470.76,2023-05-21,2043-02-05,False
4,2,3902297,10.96,180,21679.43,2018-11-27,2033-09-09,True
9,5,4408646,15.37,48,91846.79,2022-01-31,2026-01-10,False
9,3,3093136,9.48,36,85920.44,2021-03-17,2024-03-01,False
7,1,351685,13.52,180,1953.81,2022-06-12,2037-03-25,False
8,1,3796599,12.64,24,158191.62,2022-11-18,2024-11-07,False
9,5,1399947,11.94,84,16666.04,2023-09-29,2030-08-23,False
8,4,2658318,14.26,12,221526.5,2018-07-11,2019-07-06,False
9,2,3231859,12.86,12,269321.58,2026-05-14,2027-05-09,False
9,5,1540532,13.68,120,12837.77,2019-08-11,2029-06-19,False
1,5,50235,15.93,180,279.08,2018-08-17,2033-05-30,False
9,4,1626583,13.61,84,19364.08,2018-07-12,2025-06-05,False
5,2,565279,7.11,36,15702.19,2017-11-22,2020-11-06,False
1,4,1615663,11.22,180,8975.91,2024-06-10,2039-03-24,False
7,4,1839992,10.89,60,30666.53,2019-02-25,2024-01-30,False
3,3,4784127,13.78,360,13289.24,2019-11-28,2049-06-23,False
5,5,2274432,15.25,360,6317.87,2019-06-03,2048-12-27,True
3,2,3083566,14.7,180,17130.92,2017-07-20,2032-05-02,False
4,3,2482807,15.72,24,103450.29,2026-01-03,2027-12-24,False
2,1,1035194,8.64,12,86266.17,2025-11-13,2026-11-08,False
2,4,1724027,14.76,24,71834.46,2024-09-19,2026-09-09,False
9,4,3541493,10.73,180,19674.96,2024-03-26,2039-01-07,False
5,3,3709672,8.03,12,309139.33,2021-09-11,2022-09-06,True
8,2,4317296,9.63,180,23984.98,2017-09-20,2032-07-03,False
4,3,3522238,10.57,60,58703.97,2023-03-28,2028-03-01,False
6,3,3929438,13.13,360,10915.11,2018-03-12,2047-10-06,False
3,1,1455585,13.35,84,17328.39,2022-03-14,2029-02-05,True
5,5,4756930,9.26,360,13213.69,2024-11-25,2054-06-21,False
4,4,3196392,10.51,120,26636.6,2024-01-09,2033-11-17,False
2,4,3179565,10.53,84,37851.96,2024-04-19,2031-03-14,False
3,5,402958,10.73,360,1119.33,2026-05-04,2055-11-28,False
4,5,1106328,7.46,360,3073.13,2021-06-19,2051-01-13,False
3,1,3501275,11.47,60,58354.58,2025-11-03,2030-10-08,False
2,4,932025,14.11,48,19417.19,2026-03-04,2030-02-11,False
9,5,3886147,10.53,240,16192.28,2017-04-10,2036-12-26,True
3,4,4083004,8.46,12,340250.33,2026-03-12,2027-03-07,False
8,4,4263110,9.0,60,71051.83,2019-01-10,2023-12-15,False
8,4,2646083,13.1,48,55126.73,2017-09-07,2021-08-17,False
3,1,2269627,12.06,240,9456.78,2016-12-02,2036-08-19,False
4,5,3469263,9.11,84,41300.75,2024-03-22,2031-02-14,False
5,2,1396244,9.01,60,23270.73,2026-03-20,2031-02-22,False
9,1,3215214,13.07,12,267934.5,2017-12-05,2018-11-30,False
10,1,2783878,12.88,240,11599.49,2021-11-24,2041-08-11,False
3,1,4284766,8.24,84,51009.12,2016-10-10,2023-09-04,False
8,5,592867,12.6,24,24702.79,2026-04-08,2028-03-28,False
4,4,1708889,12.74,36,47469.14,2017-02-04,2020-01-20,False
7,5,1609944,8.61,180,8944.13,2025-10-08,2040-07-21,False
3,4,2867821,11.25,360,7966.17,2025-12-05,2055-07-01,False
5,2,4631213,7.13,12,385934.42,2018-04-16,2019-04-11,False
10,5,3577294,13.89,84,42586.83,2025-06-03,2032-04-27,True
1,5,2132144,13.11,240,8883.93,2018-03-03,2037-11-18,False
3,5,2579868,11.21,240,10749.45,2018-01-23,2037-10-10,False
9,5,4933482,7.6,36,137041.17,2022-05-30,2025-05-14,False
9,2,1306527,14.55,180,7258.48,2023-12-09,2038-09-21,False
4,3,3411498,10.86,84,40613.07,2025-11-08,2032-10-02,False
3,2,4441547,14.69,84,52875.56,2018-03-28,2025-02-19,False
2,3,897387,9.15,360,2492.74,2021-06-19,2051-01-13,False
3,1,1605179,13.98,180,8917.66,2016-07-25,2031-05-08,False
5,2,3110855,11.56,120,25923.79,2022-04-13,2032-02-20,False
3,2,3049620,12.81,360,8471.17,2016-11-17,2046-06-13,False
2,1,3156206,9.73,120,26301.72,2024-04-07,2034-02-14,False
7,2,2249540,9.47,48,46865.42,2019-08-04,2023-07-14,False
4,3,273914,15.14,180,1521.74,2017-05-09,2032-02-20,False
10,1,455667,14.1,360,1265.74,2023-08-18,2053-03-13,False
7,1,2915778,14.3,12,242981.5,2017-07-16,2018-07-11,False
4,5,463062,14.03,48,9647.12,2025-09-10,2029-08-20,False
5,3,4198599,9.7,36,116627.75,2025-10-28,2028-10-12,False
6,2,694036,9.68,12,57836.33,2022-04-02,2023-03-28,False
7,5,2171460,9.57,24,90477.5,2020-11-29,2022-11-19,False
10,2,313014,7.32,180,1738.97,2025-01-01,2039-10-15,False
8,1,1329264,9.5,48,27693.0,2018-01-27,2022-01-06,False
9,5,1002595,11.27,24,41774.79,2017-05-20,2019-05-10,False
8,3,3553011,12.76,48,74021.06,2024-04-02,2028-03-12,False
1,4,434250,10.87,48,9046.88,2024-08-18,2028-07-28,False
6,3,2179634,8.91,240,9081.81,2020-10-09,2040-06-26,False
6,4,4188170,9.85,240,17450.71,2020-06-17,2040-03-04,False
8,5,3725925,12.29,120,31049.38,2023-02-22,2032-12-31,False
2,2,2126187,9.94,24,88591.12,2017-02-28,2019-02-18,False
5,2,4933652,8.61,240,20556.88,2025-11-30,2045-08-17,False
5,3,4495852,7.03,48,93663.58,2023-04-03,2027-03-13,False
8,4,1120889,10.87,360,3113.58,2026-02-15,2055-09-11,False
3,3,973676,11.69,360,2704.66,2016-09-03,2046-03-30,False
4,3,1359384,9.24,48,28320.5,2018-03-26,2022-03-05,False
7,1,2882693,13.54,24,120112.21,2021-04-03,2023-03-24,False
2,5,659324,8.61,240,2747.18,2019-08-26,2039-05-13,False
9,3,3293639,11.4,12,274469.92,2023-02-11,2024-02-06,False
6,3,4960313,9.69,240,20667.97,2016-07-03,2036-03-20,False
10,5,4543647,13.67,36,126212.42,2019-08-30,2022-08-14,True
7,2,4573496,14.84,24,190562.33,2023-07-28,2025-07-17,False
1,5,1560778,12.42,60,26012.97,2019-04-01,2024-03-05,True
6,4,2245875,14.44,240,9357.81,2026-03-14,2045-11-29,False
10,5,82129,13.25,60,1368.82,2020-02-07,2025-01-11,False
8,1,190851,15.54,180,1060.28,2021-10-15,2036-07-28,False
8,1,3953896,7.36,48,82372.83,2020-03-25,2024-03-04,True
5,5,427313,11.71,360,1186.98,2017-09-18,2047-04-14,False
1,1,2670962,9.88,360,7419.34,2018-11-27,2048-06-22,False
2,2,3876901,13.19,180,21538.34,2025-02-27,2039-12-11,False
3,1,3572109,12.28,180,19845.05,2017-07-03,2032-04-15,False
8,4,2414003,15.08,240,10058.35,2025-11-10,2045-07-28,False
5,5,1825958,11.42,360,5072.11,2022-03-04,2051-09-28,False
6,4,2973697,7.48,240,12390.4,2018-03-17,2037-12-02,True
5,2,2147429,12.04,180,11930.16,2026-06-08,2041-03-21,False
2,5,2532742,13.54,36,70353.94,2021-05-28,2024-05-12,False
6,3,739324,8.83,24,30805.17,2019-10-05,2021-09-24,False
4,1,1235120,12.49,180,6861.78,2018-03-04,2032-12-15,False
2,1,1603246,15.33,12,133603.83,2023-04-24,2024-04-18,False
7,1,3695438,15.66,60,61590.63,2026-06-01,2031-05-06,False
7,3,92840,15.59,48,1934.17,2022-02-17,2026-01-27,False
9,5,1132744,7.32,120,9439.53,2017-05-23,2027-04-01,False
5,3,3864309,7.07,240,16101.29,2022-05-10,2042-01-25,False
5,3,4259371,12.54,48,88736.9,2023-04-30,2027-04-09,False
3,5,450605,11.2,84,5364.35,2017-02-09,2024-01-04,False
5,4,2075695,11.67,12,172974.58,2025-01-19,2026-01-14,False
2,1,1567870,15.26,360,4355.19,2021-11-11,2051-06-07,False
1,5,1896859,14.1,180,10538.11,2020-04-14,2035-01-26,False
5,5,4652329,13.9,180,25846.27,2022-04-15,2037-01-26,False
5,2,2777024,10.46,60,46283.73,2021-08-22,2026-07-27,False
7,1,2985748,13.36,180,16587.49,2025-12-31,2040-10-13,False
5,5,262085,9.94,48,5460.1,2019-06-02,2023-05-12,False
4,5,2483176,8.84,240,10346.57,2017-07-25,2037-04-11,False
3,3,2372290,9.37,24,98845.42,2025-11-12,2027-11-02,False
2,3,2168498,13.27,240,9035.41,2024-05-30,2044-02-15,False
4,3,1472021,10.08,12,122668.42,2022-11-28,2023-11-23,False
5,1,4780097,10.67,240,19917.07,2018-06-23,2038-03-10,False
8,1,2856554,9.79,36,79348.72,2016-08-05,2019-07-21,False
2,2,715573,7.24,84,8518.73,2017-01-29,2023-12-24,False
2,2,4261294,11.24,360,11836.93,2022-02-07,2051-09-03,False
9,3,4477428,15.82,180,24874.6,2025-07-06,2040-04-18,False
2,1,3809942,9.24,240,15874.76,2021-01-19,2040-10-06,False
1,3,2144132,14.88,36,59559.22,2025-12-30,2028-12-14,False
1,3,1376940,8.45,48,28686.25,2025-05-02,2029-04-11,False
3,5,1833842,9.48,36,50940.06,2025-02-27,2028-02-12,False
5,4,3761180,12.82,84,44775.95,2025-11-03,2032-09-27,False
9,5,370604,9.23,36,10294.56,2019-04-25,2022-04-09,False
3,3,4300390,10.05,120,35836.58,2024-04-09,2034-02-16,False
6,1,1639862,11.1,240,6832.76,2017-04-23,2037-01-08,False
7,3,1662389,12.58,12,138532.42,2019-05-14,2020-05-08,False
4,5,2013412,11.36,240,8389.22,2018-02-08,2037-10-26,False
3,5,1584837,13.78,60,26413.95,2026-03-20,2031-02-22,False
6,5,2289208,10.67,84,27252.48,2016-10-14,2023-09-08,False
9,5,3512726,11.48,60,58545.43,2022-10-01,2027-09-05,False
1,3,1177374,7.66,240,4905.73,2026-01-16,2045-10-03,False
8,4,2372840,9.81,84,28248.1,2016-12-01,2023-10-26,False
5,1,691564,13.91,60,11526.07,2021-08-11,2026-07-16,False
7,5,1883871,14.81,84,22427.04,2025-06-26,2032-05-20,False
4,4,1676572,13.06,120,13971.43,2024-11-11,2034-09-20,False
2,3,437694,15.98,36,12158.17,2019-09-18,2022-09-02,True
3,1,2611804,14.61,360,7255.01,2017-07-11,2047-02-04,False
4,1,828741,8.42,24,34530.88,2022-08-21,2024-08-10,False
10,2,451806,11.78,60,7530.1,2020-04-15,2025-03-20,False
3,2,4348740,7.13,12,362395.0,2020-02-20,2021-02-14,False
3,2,3334472,13.47,24,138936.33,2024-02-25,2026-02-14,True
6,5,2079683,13.34,180,11553.79,2018-05-10,2033-02-20,False
10,3,4666304,11.74,360,12961.96,2018-06-16,2048-01-10,False
2,3,4865410,13.17,240,20272.54,2024-04-30,2044-01-16,False
8,2,1443303,7.19,120,12027.52,2017-02-13,2026-12-23,False
1,1,267062,7.39,60,4451.03,2024-10-23,2029-09-27,False
4,4,263411,10.23,360,731.7,2019-03-08,2048-10-01,False
2,4,55644,15.07,36,1545.67,2023-10-23,2026-10-07,True
9,4,3809500,10.56,60,63491.67,2024-05-14,2029-04-18,False
7,5,3209884,7.09,360,8916.34,2024-01-21,2053-08-16,False
7,3,379055,13.02,24,15793.96,2023-09-24,2025-09-13,False
5,5,1586630,7.07,360,4407.31,2024-10-07,2054-05-03,False
10,2,3822562,8.74,24,159273.42,2020-10-31,2022-10-21,False
5,1,3884135,12.42,240,16183.9,2024-12-06,2044-08-23,False
5,1,1726749,15.06,12,143895.75,2017-08-16,2018-08-11,False
6,5,3344662,9.08,60,55744.37,2020-10-09,2025-09-13,False
6,3,3835338,10.73,24,159805.75,2022-10-23,2024-10-12,False
3,5,149440,12.09,360,415.11,2023-01-26,2052-08-21,False
2,5,3440632,7.79,120,28671.93,2019-09-22,2029-07-31,False
2,1,1609812,11.82,24,67075.5,2018-04-05,2020-03-25,False
10,5,2727229,13.6,12,227269.08,2025-09-10,2026-09-05,False
8,2,1469110,13.02,120,12242.58,2020-01-30,2029-12-08,False
9,3,1409305,15.43,36,39147.36,2017-09-22,2020-09-06,False
3,1,1104792,14.87,120,9206.6,2025-05-10,2035-03-19,False
9,4,3749946,8.06,120,31249.55,2017-01-05,2026-11-14,False
5,2,4376803,11.33,240,18236.68,2022-02-09,2041-10-27,False
3,4,4991038,13.15,48,103979.96,2019-09-29,2023-09-08,False
6,5,2128059,15.0,360,5911.27,2017-04-24,2046-11-18,False
5,5,2948109,11.67,60,49135.15,2023-04-18,2028-03-22,False
9,4,1103828,13.75,36,30661.89,2024-11-25,2027-11-10,False
5,5,3476028,10.28,84,41381.29,2025-04-19,2032-03-13,False
3,2,3408887,7.38,24,142036.96,2017-03-02,2019-02-20,False
9,2,4453964,10.51,84,53023.38,2020-11-28,2027-10-23,False
2,5,2108006,10.54,84,25095.31,2022-07-02,2029-05-26,False
2,2,1121125,7.12,24,46713.54,2022-09-19,2024-09-08,False
9,3,1900265,8.97,36,52785.14,2017-11-10,2020-10-25,False
7,2,2327697,15.16,60,38794.95,2017-11-09,2022-10-14,False
7,1,1809004,14.0,360,5025.01,2017-02-16,2046-09-12,False
